owner_org,maintainer,private,maintainer_email,num_tags,id,metadata_created,metadata_modified,author,author_email,state,version,license_id,type,resources.resource_group_id,resources.cache_last_updated,resources.revision_timestamp,resources.webstore_last_updated,resources.id,resources.size,resources.state,resources.hash,resources.description,resources.format,resources.tracking_summary.total,resources.tracking_summary.recent,resources.mimetype_inner,resources.mimetype,resources.cache_url,resources.name,resources.created,resources.url,resources.webstore_url,resources.last_modified,resources.position,resources.revision_id,resources.resource_type,num_resources,tags.vocabulary_id,tags.display_name,tags.name,tags.revision_timestamp,tags.state,tags.id,title,tracking_summary.total,tracking_summary.recent,groups.capacity,groups.description,groups.created,groups.title,groups.name,groups.is_organization,groups.state,groups.image_url,groups.revision_id,groups.type,groups.id,groups.approval_status,revision_timestamp,name,isopen,url,notes,license_title,license_url,organization.description,organization.created,organization.title,organization.name,organization.revision_timestamp,organization.is_organization,organization.state,organization.image_url,organization.revision_id,organization.type,organization.id,organization.approval_status,revision_id,extras.state,extras.value,extras.revision_timestamp,extras.package_id,extras.key,extras.revision_id,extras.id
0fa3e180-8082-468c-8934-f4e70673a6c5,Glasgow City Council,False,data@glasgow.gov.uk,4,bccb1a63-18a9-43a4-b1a8-9df23f1ef4f6,2013-09-03T15:31:14.585139,2013-09-18T09:08:40.534734,Scottish Funding Council,info@sfc.ac.uk,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,Colleges and Universities funded by Scottish Funding Council,35,5,,,,,,,,,,,,,2013-09-17T14:09:13.264964,colleges-and-universities-funded-by-scottish-funding-council,False,None,,UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,"The Scottish Further and Higher Education Funding Council is a national body that is responsible for providing funds for teaching and learning provisions, research and other activities in Scotland's 31 colleges and 19 universities and higher education institutions.",2013-09-17T15:01:13.467267,Scottish Funding Council,scottish-funding-council,2013-09-18T09:08:40.534734,True,active,,9b7a544b-c0a9-48b1-bd83-e02bd56779f5,organization,0fa3e180-8082-468c-8934-f4e70673a6c5,approved,1d646789-cdf1-4b73-bb8d-9f2887ddac04,,,,,,,
07dcdfd1-f3b9-4012-bd94-9005f32796d4,Glasgow City Council,False,data@glasgow.gov.uk,4,772169af-eb23-46fb-a685-49d1eb5a1c4f,2013-09-04T15:19:10.636417,2013-09-17T13:56:20.781160,Scottish Neighbourhood Statistics,neighbourhood.statistics@scotland.gsi.gov.uk,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,Smoking status at the time of booking a Hospital Appointment,22,3,,,,,,,,,,,,,2013-09-17T13:56:20.781160,smoking-status-at-the-time-of-booking-a-hospital-appointment,False,None,,UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,"Scottish Neighbourhood Statistics is a continuous program by the Scottish Government to improve the availability, consistency and accessibility of small area statistics in Scotland.
This comprises information on health, education, benefits, labour market [this is not an exhaustive list] to be gathered on a common small geographical area on a frequent basis.",2013-09-17T13:43:13.138847,Scottish Neighbourhood Statistics,scottish-neighbourhood-statistics,2013-09-17T12:43:13.097222,True,active,,256db70a-4f99-4021-a9e5-85bbef5c53f2,organization,07dcdfd1-f3b9-4012-bd94-9005f32796d4,approved,476fcb57-87ae-47fe-85cc-12f5fd5301ca,,,,,,,
07dcdfd1-f3b9-4012-bd94-9005f32796d4,Glasgow City Council,False,data@glasgow.gov.uk,2,a6877e1c-2617-466b-ab28-3d5b091401d0,2013-09-02T15:33:59.141243,2013-09-17T13:54:07.255641,Scottish Neighbourhood Statistics,neighbourhood.statistics@scotland.gsi.gov.uk,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,Places in Care Homes for Adults,25,4,,,,,,,,,,,,,2013-09-17T13:54:07.255641,places-in-care-homes-for-adults,False,None,,UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,"Scottish Neighbourhood Statistics is a continuous program by the Scottish Government to improve the availability, consistency and accessibility of small area statistics in Scotland.
This comprises information on health, education, benefits, labour market [this is not an exhaustive list] to be gathered on a common small geographical area on a frequent basis.",2013-09-17T13:43:13.138847,Scottish Neighbourhood Statistics,scottish-neighbourhood-statistics,2013-09-17T12:43:13.097222,True,active,,256db70a-4f99-4021-a9e5-85bbef5c53f2,organization,07dcdfd1-f3b9-4012-bd94-9005f32796d4,approved,dfb15ed2-c0e7-495b-b317-3982c046574b,,,,,,,
07dcdfd1-f3b9-4012-bd94-9005f32796d4,Glasgow City Council,False,data@glasgow.gov.uk,3,c0bc2377-81b2-41c0-b0ad-76db60546ec3,2013-09-03T08:48:05.388929,2013-09-17T13:53:46.819391,Scottish Neighbourhood Statistics,neighbourhood.statistics@scotland.gsi.gov.uk,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,Percentage of Places in Care Homes for Adults staying in Single Rooms,14,2,,,,,,,,,,,,,2013-09-17T13:53:46.819391,percentage-of-places-in-care-homes-for-adults-staying-in-single-rooms,False,None,,UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,"Scottish Neighbourhood Statistics is a continuous program by the Scottish Government to improve the availability, consistency and accessibility of small area statistics in Scotland.
This comprises information on health, education, benefits, labour market [this is not an exhaustive list] to be gathered on a common small geographical area on a frequent basis.",2013-09-17T13:43:13.138847,Scottish Neighbourhood Statistics,scottish-neighbourhood-statistics,2013-09-17T12:43:13.097222,True,active,,256db70a-4f99-4021-a9e5-85bbef5c53f2,organization,07dcdfd1-f3b9-4012-bd94-9005f32796d4,approved,db2425e1-7944-447d-a4bf-312e655a1ca4,,,,,,,
07dcdfd1-f3b9-4012-bd94-9005f32796d4,Glasgow City Council,False,data@glasgow.gov.uk,3,ca43a5a1-b32f-4aa9-9c65-82cde03553ed,2013-08-21T14:42:41.227477,2013-09-17T13:53:25.121655,Scottish Neighbourhood Statistics,neighbourhood.statistics@scotland.gsi.gov.uk,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,Patients with Breast Cancer,19,3,,,,,,,,,,,,,2013-09-17T13:53:25.121655,patients-with-breast-cancer,False,None,,UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,"Scottish Neighbourhood Statistics is a continuous program by the Scottish Government to improve the availability, consistency and accessibility of small area statistics in Scotland.
This comprises information on health, education, benefits, labour market [this is not an exhaustive list] to be gathered on a common small geographical area on a frequent basis.",2013-09-17T13:43:13.138847,Scottish Neighbourhood Statistics,scottish-neighbourhood-statistics,2013-09-17T12:43:13.097222,True,active,,256db70a-4f99-4021-a9e5-85bbef5c53f2,organization,07dcdfd1-f3b9-4012-bd94-9005f32796d4,approved,0497f836-f8d9-45bf-b5f3-8094a91db8ce,,,,,,,
07dcdfd1-f3b9-4012-bd94-9005f32796d4,Glasgow City Council,False,data@glasgow.gov.uk,3,d7d5dcb6-de18-400e-b783-ee18aac4bac6,2013-09-02T08:29:05.252517,2013-09-17T13:52:59.924090,Scottish Neighbourhood Statistics,neighbourhood.statistics@scotland.gsi.gov.uk,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,Occupancy Rate in Care Homes for Adults,14,3,,,,,,,,,,,,,2013-09-17T13:52:59.924090,occupancy-rate-in-care-homes-for-adults,False,None,,UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,"Scottish Neighbourhood Statistics is a continuous program by the Scottish Government to improve the availability, consistency and accessibility of small area statistics in Scotland.
This comprises information on health, education, benefits, labour market [this is not an exhaustive list] to be gathered on a common small geographical area on a frequent basis.",2013-09-17T13:43:13.138847,Scottish Neighbourhood Statistics,scottish-neighbourhood-statistics,2013-09-17T12:43:13.097222,True,active,,256db70a-4f99-4021-a9e5-85bbef5c53f2,organization,07dcdfd1-f3b9-4012-bd94-9005f32796d4,approved,c1c893fe-4ace-40e0-ad7b-177438142764,,,,,,,
07dcdfd1-f3b9-4012-bd94-9005f32796d4,Glasgow City Council,False,data@glasgow.gov.uk,5,450e93ef-91cd-4e6b-a49d-bed8ffc3f2e2,2013-09-03T09:06:13.844358,2013-09-17T13:52:41.489902,Scottish Neighbourhood Statistics,neighbourhood.statistics@scotland.gsi.gov.uk,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,"Number of People being prescribed drugs for Anxiety, Depression or Psychosis",15,4,,,,,,,,,,,,,2013-09-17T13:52:41.489902,number-of-people-being-prescribed-drugs-for-anxiety-depression-or-psychosis,False,None,,UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,"Scottish Neighbourhood Statistics is a continuous program by the Scottish Government to improve the availability, consistency and accessibility of small area statistics in Scotland.
This comprises information on health, education, benefits, labour market [this is not an exhaustive list] to be gathered on a common small geographical area on a frequent basis.",2013-09-17T13:43:13.138847,Scottish Neighbourhood Statistics,scottish-neighbourhood-statistics,2013-09-17T12:43:13.097222,True,active,,256db70a-4f99-4021-a9e5-85bbef5c53f2,organization,07dcdfd1-f3b9-4012-bd94-9005f32796d4,approved,260c388e-df99-4e24-9ffb-726a05f7acc4,,,,,,,
07dcdfd1-f3b9-4012-bd94-9005f32796d4,Glasgow City Council,False,data@glasgow.gov.uk,6,a9cc16a7-ca6c-4a12-a639-cc71c63b057e,2013-08-30T08:10:39.547948,2013-09-17T13:52:22.137223,Scottish Neighbourhood Statistics,neighbourhood.statistics@scotland.gsi.gov.uk,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,Number of Children by Age 5 vaccinated against Measles Mumps and Rubella,17,2,,,,,,,,,,,,,2013-09-17T13:52:22.137223,number-of-children-by-age-5-vaccinated-against-measles-mumps-and-rubella,False,None,,UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,"Scottish Neighbourhood Statistics is a continuous program by the Scottish Government to improve the availability, consistency and accessibility of small area statistics in Scotland.
This comprises information on health, education, benefits, labour market [this is not an exhaustive list] to be gathered on a common small geographical area on a frequent basis.",2013-09-17T13:43:13.138847,Scottish Neighbourhood Statistics,scottish-neighbourhood-statistics,2013-09-17T12:43:13.097222,True,active,,256db70a-4f99-4021-a9e5-85bbef5c53f2,organization,07dcdfd1-f3b9-4012-bd94-9005f32796d4,approved,0fc4f35e-a465-4dd2-8f03-59fd03ebb41f,,,,,,,
07dcdfd1-f3b9-4012-bd94-9005f32796d4,Glasgow City Council,False,data@glasgow.gov.uk,3,5c53ec8e-531a-41c0-9ba6-4a98f7eeaebc,2013-08-22T10:44:47.316857,2013-09-17T13:51:41.318334,Scottish Neighbourhood Statistics,neighbourhood.statistics@scotland.gsi.gov.uk,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,Number of Care Homes for Adults with Special Needs in Glasgow,16,3,,,,,,,,,,,,,2013-09-17T13:51:41.318334,number-of-care-homes-for-adults-with-special-needs-in-glasgow,False,None,,UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,"Scottish Neighbourhood Statistics is a continuous program by the Scottish Government to improve the availability, consistency and accessibility of small area statistics in Scotland.
This comprises information on health, education, benefits, labour market [this is not an exhaustive list] to be gathered on a common small geographical area on a frequent basis.",2013-09-17T13:43:13.138847,Scottish Neighbourhood Statistics,scottish-neighbourhood-statistics,2013-09-17T12:43:13.097222,True,active,,256db70a-4f99-4021-a9e5-85bbef5c53f2,organization,07dcdfd1-f3b9-4012-bd94-9005f32796d4,approved,9cd0c8a6-b032-4740-b805-8740f2a4e6eb,,,,,,,
07dcdfd1-f3b9-4012-bd94-9005f32796d4,Glasgow City Council,False,data@glasgow.gov.uk,3,fab8c90e-a81e-45b1-967d-32d475747168,2013-09-03T09:33:36.064136,2013-09-17T13:50:41.897501,Scottish Neighbourhood Statistics,neighbourhood.statistics@scotland.gsi.gov.uk,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,New Registration of Patients with Prostate Cancer,13,2,,,,,,,,,,,,,2013-09-17T13:50:41.897501,new-registration-of-patients-with-prostate-cancer,False,None,,UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,"Scottish Neighbourhood Statistics is a continuous program by the Scottish Government to improve the availability, consistency and accessibility of small area statistics in Scotland.
This comprises information on health, education, benefits, labour market [this is not an exhaustive list] to be gathered on a common small geographical area on a frequent basis.",2013-09-17T13:43:13.138847,Scottish Neighbourhood Statistics,scottish-neighbourhood-statistics,2013-09-17T12:43:13.097222,True,active,,256db70a-4f99-4021-a9e5-85bbef5c53f2,organization,07dcdfd1-f3b9-4012-bd94-9005f32796d4,approved,a5c89af2-2075-4289-90d2-52d9d7d073a6,,,,,,,
07dcdfd1-f3b9-4012-bd94-9005f32796d4,Glasgow City Council,False,data@glasgow.gov.uk,5,982b9790-bf74-4a25-855c-5b06c19e4d62,2013-08-29T14:58:37.114575,2013-09-17T13:50:18.910223,Scottish Neighbourhood Statistics,neighbourhood.statistics@scotland.gsi.gov.uk,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,New Registration of Patients with Malignant Neoplasms,10,1,,,,,,,,,,,,,2013-09-17T13:50:18.910223,new-registration-of-patients-with-malignant-neoplasms,False,None,,UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,"Scottish Neighbourhood Statistics is a continuous program by the Scottish Government to improve the availability, consistency and accessibility of small area statistics in Scotland.
This comprises information on health, education, benefits, labour market [this is not an exhaustive list] to be gathered on a common small geographical area on a frequent basis.",2013-09-17T13:43:13.138847,Scottish Neighbourhood Statistics,scottish-neighbourhood-statistics,2013-09-17T12:43:13.097222,True,active,,256db70a-4f99-4021-a9e5-85bbef5c53f2,organization,07dcdfd1-f3b9-4012-bd94-9005f32796d4,approved,67f2e8e5-f282-440e-875d-98d16d923f0e,,,,,,,
07dcdfd1-f3b9-4012-bd94-9005f32796d4,Glasgow City Council,False,data@glasgow.gov.uk,3,07792f7c-022a-41f2-be40-0fd00179af31,2013-08-29T14:27:09.114441,2013-09-17T13:49:59.029418,Scottish Neighbourhood Statistics,neighbourhood.statistics@scotland.gsi.gov.uk,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,New Registration of Patients with Lung Cancer in both sexes,14,2,,,,,,,,,,,,,2013-09-17T13:49:59.029418,new-registration-of-patients-with-lung-cancer-in-both-sexes,False,None,,UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,"Scottish Neighbourhood Statistics is a continuous program by the Scottish Government to improve the availability, consistency and accessibility of small area statistics in Scotland.
This comprises information on health, education, benefits, labour market [this is not an exhaustive list] to be gathered on a common small geographical area on a frequent basis.",2013-09-17T13:43:13.138847,Scottish Neighbourhood Statistics,scottish-neighbourhood-statistics,2013-09-17T12:43:13.097222,True,active,,256db70a-4f99-4021-a9e5-85bbef5c53f2,organization,07dcdfd1-f3b9-4012-bd94-9005f32796d4,approved,bda1bf2e-225c-44f5-b995-92ebfabd5fac,,,,,,,
07dcdfd1-f3b9-4012-bd94-9005f32796d4,Glasgow City Council,False,data@glasgow.gov.uk,1,b8bc2896-411d-4d71-b254-a8e851a4d6e8,2013-08-29T12:38:01.319332,2013-09-17T13:49:16.437557,Scottish Neighbourhood Statistics,neighbourhood.statistics@scotland.gsi.gov.uk,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,Low Birth Weight Statistics,14,2,,,,,,,,,,,,,2013-09-17T13:49:16.437557,low-birth-weight-statistics,False,None,,UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,"Scottish Neighbourhood Statistics is a continuous program by the Scottish Government to improve the availability, consistency and accessibility of small area statistics in Scotland.
This comprises information on health, education, benefits, labour market [this is not an exhaustive list] to be gathered on a common small geographical area on a frequent basis.",2013-09-17T13:43:13.138847,Scottish Neighbourhood Statistics,scottish-neighbourhood-statistics,2013-09-17T12:43:13.097222,True,active,,256db70a-4f99-4021-a9e5-85bbef5c53f2,organization,07dcdfd1-f3b9-4012-bd94-9005f32796d4,approved,2046750c-7306-4b57-9a2f-3f61bcfd7563,,,,,,,
dcfc94bd-0ab7-4a0d-a6ce-0add9f6be54f,Glasgow City Council,False,data@glasgow.gov.uk,1,4768dce4-4e37-4718-b66a-179e2153db2e,2013-09-05T11:50:09.758704,2013-10-28T12:23:08.708614,National Records of Scotland,,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,Life Expectancy Figures in Males,31,7,,,,,,,,,,,,,2013-09-17T13:48:54.973472,life-expectancy-figures-in-males,False,None,,UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,"National Records of Scotland was established on 1st April 2011 from the merger of the General Register of Scotland and the National Archives of Scotland.

They are responsible for demographics statistics and census and also maintain the archives of one of Scotland's five National collections.  ",2013-09-17T12:28:34.098169,National Records of Scotland,national-records-of-scotland,2013-10-28T12:23:08.708614,True,active,http://data.glasgow.gov.uk/images/natrecscot.jpg,8a936ebf-7853-4129-b3b5-2a241851f178,organization,dcfc94bd-0ab7-4a0d-a6ce-0add9f6be54f,approved,14548163-4391-45b0-8430-aef4cf80f435,,,,,,,
dcfc94bd-0ab7-4a0d-a6ce-0add9f6be54f,Glasgow City Council,False,data@glasgow.gov.uk,1,02a05e6e-2f7e-40e4-9369-c1a92671c8d1,2013-09-05T12:11:04.867321,2013-10-28T12:23:08.708614,National Records of Scotland,,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,Life Expectancy Figures in Females,16,6,,,,,,,,,,,,,2013-09-17T13:48:31.510037,life-expectancy-figures-in-females,False,None,,UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,"National Records of Scotland was established on 1st April 2011 from the merger of the General Register of Scotland and the National Archives of Scotland.

They are responsible for demographics statistics and census and also maintain the archives of one of Scotland's five National collections.  ",2013-09-17T12:28:34.098169,National Records of Scotland,national-records-of-scotland,2013-10-28T12:23:08.708614,True,active,http://data.glasgow.gov.uk/images/natrecscot.jpg,8a936ebf-7853-4129-b3b5-2a241851f178,organization,dcfc94bd-0ab7-4a0d-a6ce-0add9f6be54f,approved,b9a2168b-ebe4-49a9-8dc4-59aad92af7ae,,,,,,,
07dcdfd1-f3b9-4012-bd94-9005f32796d4,Glasgow City Council,False,data@glasgow.gov.uk,1,1b4eeecb-ac03-4bac-87c2-e71037684e4e,2013-09-04T13:58:36.327742,2013-11-06T11:32:50.289985,Scottish Neighbourhood Statistics,neighbourhood.statistics@scotland.gsi.gov.uk,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,Hospital Admissions for Respiratory Disease in Males,21,4,,,,,,,,,,,,,2013-09-17T13:48:04.680595,hospital-admissions-for-respiratory-disease-in-males,False,None,,UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,"Scottish Neighbourhood Statistics is a continuous program by the Scottish Government to improve the availability, consistency and accessibility of small area statistics in Scotland.
This comprises information on health, education, benefits, labour market [this is not an exhaustive list] to be gathered on a common small geographical area on a frequent basis.",2013-09-17T13:43:13.138847,Scottish Neighbourhood Statistics,scottish-neighbourhood-statistics,2013-09-17T12:43:13.097222,True,active,,256db70a-4f99-4021-a9e5-85bbef5c53f2,organization,07dcdfd1-f3b9-4012-bd94-9005f32796d4,approved,cf0d548a-1748-4042-a212-b803e9a7906e,,,,,,,
07dcdfd1-f3b9-4012-bd94-9005f32796d4,Glasgow City Council,False,data@glasgow.gov.uk,1,fef4d319-003f-4be4-83b3-696646b2f804,2013-09-04T10:46:18.684254,2013-11-06T11:33:21.280207,Scottish Neighbourhood Statistics,neighbourhood.statistics@scotland.gsi.gov.uk,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,Hospital Admissions for Respiratory Disease in Females,8,1,,,,,,,,,,,,,2013-09-17T13:47:44.171243,hospital-admissions-for-respiratory-disease-in-females,False,None,,UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,"Scottish Neighbourhood Statistics is a continuous program by the Scottish Government to improve the availability, consistency and accessibility of small area statistics in Scotland.
This comprises information on health, education, benefits, labour market [this is not an exhaustive list] to be gathered on a common small geographical area on a frequent basis.",2013-09-17T13:43:13.138847,Scottish Neighbourhood Statistics,scottish-neighbourhood-statistics,2013-09-17T12:43:13.097222,True,active,,256db70a-4f99-4021-a9e5-85bbef5c53f2,organization,07dcdfd1-f3b9-4012-bd94-9005f32796d4,approved,ee333572-c722-4565-b899-4114689cfd06,,,,,,,
07dcdfd1-f3b9-4012-bd94-9005f32796d4,Glasgow City Council,False,data@glasgow.gov.uk,1,e973db29-012a-4321-810a-35927f9c308f,2013-09-04T10:23:26.970925,2013-11-06T11:33:48.717553,Scottish Neighbourhood Statistics,neighbourhood.statistics@scotland.gsi.gov.uk,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,Hospital Admissions for Respiratory Disease in Both Sexes,16,3,,,,,,,,,,,,,2013-09-17T13:47:17.054806,hospital-admissions-for-respiratory-disease-in-both-sexes,False,None,,UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,"Scottish Neighbourhood Statistics is a continuous program by the Scottish Government to improve the availability, consistency and accessibility of small area statistics in Scotland.
This comprises information on health, education, benefits, labour market [this is not an exhaustive list] to be gathered on a common small geographical area on a frequent basis.",2013-09-17T13:43:13.138847,Scottish Neighbourhood Statistics,scottish-neighbourhood-statistics,2013-09-17T12:43:13.097222,True,active,,256db70a-4f99-4021-a9e5-85bbef5c53f2,organization,07dcdfd1-f3b9-4012-bd94-9005f32796d4,approved,2e4100fe-e91a-4775-a7bf-1623198b746f,,,,,,,
07dcdfd1-f3b9-4012-bd94-9005f32796d4,Glasgow City Council,False,data@glasgow.gov.uk,3,8d8f4505-1fb3-4beb-8207-a3feaaf6ddb0,2013-08-29T10:25:48.086888,2013-09-17T13:46:53.430916,Scottish Neighbourhood Statistics,neighbourhood.statistics@scotland.gsi.gov.uk,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,Hospital Admissions for Emergency cases in Males,11,3,,,,,,,,,,,,,2013-09-17T13:46:53.430916,hospital-admissions-for-emergency-cases-in-males,False,None,,UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,"Scottish Neighbourhood Statistics is a continuous program by the Scottish Government to improve the availability, consistency and accessibility of small area statistics in Scotland.
This comprises information on health, education, benefits, labour market [this is not an exhaustive list] to be gathered on a common small geographical area on a frequent basis.",2013-09-17T13:43:13.138847,Scottish Neighbourhood Statistics,scottish-neighbourhood-statistics,2013-09-17T12:43:13.097222,True,active,,256db70a-4f99-4021-a9e5-85bbef5c53f2,organization,07dcdfd1-f3b9-4012-bd94-9005f32796d4,approved,179a855e-ec84-4cde-b17f-f1a7b23d33a0,,,,,,,
07dcdfd1-f3b9-4012-bd94-9005f32796d4,Glasgow City Council,False,data@glasgow.gov.uk,3,5359774e-4cd7-4eea-a101-1bc5413241d2,2013-08-29T09:32:26.072216,2013-09-17T13:46:33.563209,Scottish Neighbourhood Statistics,neighbourhood.statistics@scotland.gsi.gov.uk,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,Hospital Admissions for Emergency cases in Females,8,2,,,,,,,,,,,,,2013-09-17T13:46:33.563209,hospital-admissions-for-emergency-cases-in-females,False,None,,UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,"Scottish Neighbourhood Statistics is a continuous program by the Scottish Government to improve the availability, consistency and accessibility of small area statistics in Scotland.
This comprises information on health, education, benefits, labour market [this is not an exhaustive list] to be gathered on a common small geographical area on a frequent basis.",2013-09-17T13:43:13.138847,Scottish Neighbourhood Statistics,scottish-neighbourhood-statistics,2013-09-17T12:43:13.097222,True,active,,256db70a-4f99-4021-a9e5-85bbef5c53f2,organization,07dcdfd1-f3b9-4012-bd94-9005f32796d4,approved,e213d604-d86a-4e1d-82f6-7fac84ea20a1,,,,,,,
07dcdfd1-f3b9-4012-bd94-9005f32796d4,Glasgow City Council,False,data@glasgow.gov.uk,3,0d18e72f-decd-424f-a057-e3074fd547f5,2013-08-29T08:40:16.123671,2013-09-17T13:45:54.360150,Scottish Neighbourhood Statistics,neighbourhood.statistics@scotland.gsi.gov.uk,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,Hospital Admissions for Emergency cases in both sexes,7,2,,,,,,,,,,,,,2013-09-17T13:45:54.360150,hospital-admissions-for-emergency-cases-in-both-sexes,False,None,,UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,"Scottish Neighbourhood Statistics is a continuous program by the Scottish Government to improve the availability, consistency and accessibility of small area statistics in Scotland.
This comprises information on health, education, benefits, labour market [this is not an exhaustive list] to be gathered on a common small geographical area on a frequent basis.",2013-09-17T13:43:13.138847,Scottish Neighbourhood Statistics,scottish-neighbourhood-statistics,2013-09-17T12:43:13.097222,True,active,,256db70a-4f99-4021-a9e5-85bbef5c53f2,organization,07dcdfd1-f3b9-4012-bd94-9005f32796d4,approved,6e1fb74f-85d2-44c5-a40d-300d0f6dffe4,,,,,,,
07dcdfd1-f3b9-4012-bd94-9005f32796d4,Glasgow City Council,False,data@glasgow.gov.uk,4,78e5d6e1-b298-4fb7-9e86-04af02620064,2013-08-28T10:48:36.924933,2013-09-17T13:45:35.971478,Scottish Neighbourhood Statistics,neighbourhood.statistics@scotland.gsi.gov.uk,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,Hospital Admissions for Drugs Misuse,16,3,,,,,,,,,,,,,2013-09-17T13:45:35.971478,hospital-admissions-for-drugs-misuse,False,None,,UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,"Scottish Neighbourhood Statistics is a continuous program by the Scottish Government to improve the availability, consistency and accessibility of small area statistics in Scotland.
This comprises information on health, education, benefits, labour market [this is not an exhaustive list] to be gathered on a common small geographical area on a frequent basis.",2013-09-17T13:43:13.138847,Scottish Neighbourhood Statistics,scottish-neighbourhood-statistics,2013-09-17T12:43:13.097222,True,active,,256db70a-4f99-4021-a9e5-85bbef5c53f2,organization,07dcdfd1-f3b9-4012-bd94-9005f32796d4,approved,0a4cd383-d137-4bef-a96f-fcf42346acca,,,,,,,
07dcdfd1-f3b9-4012-bd94-9005f32796d4,Glasgow City Council,False,data@glasgow.gov.uk,4,670f7b4a-0c1f-4882-92d8-ddb17aaee29d,2013-08-27T16:17:30.747256,2013-09-17T13:44:49.545184,Scottish Neighbourhood Statistics,neighbourhood.statistics@scotland.gsi.gov.uk,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,Hospital Admissions for Disease of the Digestive system in Males,12,2,,,,,,,,,,,,,2013-09-17T13:44:49.545184,hospital-admissions-for-disease-of-the-digestive-system-in-males,False,None,,UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,"Scottish Neighbourhood Statistics is a continuous program by the Scottish Government to improve the availability, consistency and accessibility of small area statistics in Scotland.
This comprises information on health, education, benefits, labour market [this is not an exhaustive list] to be gathered on a common small geographical area on a frequent basis.",2013-09-17T13:43:13.138847,Scottish Neighbourhood Statistics,scottish-neighbourhood-statistics,2013-09-17T12:43:13.097222,True,active,,256db70a-4f99-4021-a9e5-85bbef5c53f2,organization,07dcdfd1-f3b9-4012-bd94-9005f32796d4,approved,f7aecf0e-29b8-42be-97e4-a94fda66b649,,,,,,,
